ORDER_NUMBER,LINE_NUMBER,CUSTOMER_NAME,CUSTOMER_TYPE,PO_NUMBER,INVOICE_NUMBER,ORDER_CREATED_DATE,PRINTED_DATE,ESTIMATED_SHIP_DATE,ACTUAL_SHIP_DATE,INVOICE_DATE,ITEM_SKU,LINE_DESCRIPTION,MATERIAL,ORDER_STATUS,INVOICE_STATUS,QTY_ORDERED,QTY_TO_DELIVER,QTY_DELIVERED,QTY_PRINTED,QTY_INVOICED,ACT_UNIT_PRICE,ORDERED_SALES,PRODUCED_SALES,PRODUCED_COST,INVOICED_REVENUE,UOM,TOTAL_YARDS,YARDS_INVOICED,INK_USAGE,INK_TOTAL_COST,SHIPPING_TOTAL,TAX_TOTAL,AMOUNT_PAID,PAYMENT_STATUS,FLAGS,FLAGS_TEXT,PATTERN_WIDTH,PATTERN_HEIGHT,ORDER_TYPE,PRINTED_WIDTH,PRINTED_HEIGHT,CORRECT_AMOUNT_PRINTED,STORAGE_TYPE,CUT_OPTION,Source Data
54392,,China Seas,,54392,SI-54392,2/1/2023,2/15/2023,,,2/15/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54400,,China Seas,,54400,SI-54400,2/2/2023,2/16/2023,,,2/16/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54412,,China Seas,,54412,SI-54412,2/3/2023,2/17/2023,,,2/17/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54447,,China Seas,,54447,SI-54447,2/8/2023,2/22/2023,,,2/22/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54457,,China Seas,,54457,SI-54457,2/9/2023,2/23/2023,,,2/23/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54467,,China Seas,,54467,SI-54467,2/10/2023,2/24/2023,,,2/24/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54471,,China Seas,,54471,SI-54471,2/10/2023,2/24/2023,,,2/24/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54487,,China Seas,,54487,SI-54487,2/14/2023,2/28/2023,,,2/28/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54492,,China Seas,,54492,SI-54492,2/14/2023,2/28/2023,,,2/28/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54499,,China Seas,,54499,SI-54499,2/15/2023,3/1/2023,,,3/1/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54500,,China Seas,,54500,SI-54500,2/15/2023,3/1/2023,,,3/1/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54510,,China Seas,,54510,SI-54510,2/16/2023,3/2/2023,,,3/2/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54514,,China Seas,,54514,SI-54514,2/16/2023,3/2/2023,,,3/2/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54516,,China Seas,,54516,SI-54516,2/16/2023,3/2/2023,,,3/2/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54521,,China Seas,,54521,SI-54521,2/17/2023,3/3/2023,,,3/3/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54534,,China Seas,,54534,SI-54534,2/17/2023,3/3/2023,,,3/3/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54539,,China Seas,,54539,SI-54539,2/20/2023,3/6/2023,,,3/6/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54591,,China Seas,,54591,SI-54591,2/24/2023,3/10/2023,,,3/10/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54593,,China Seas,,54593,SI-54593,2/24/2023,3/10/2023,,,3/10/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54612,,China Seas,,54612,SI-54612,2/28/2023,3/14/2023,,,3/14/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54625,,China Seas,,54625,SI-54625,3/1/2023,3/15/2023,,,3/15/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54626,,China Seas,,54626,SI-54626,3/1/2023,3/15/2023,,,3/15/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54627,,China Seas,,54627,SI-54627,3/1/2023,3/15/2023,,,3/15/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54632,,China Seas,,54632,SI-54632,3/2/2023,3/16/2023,,,3/16/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54657,,China Seas,,54657,SI-54657,3/6/2023,3/20/2023,,,3/20/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54670,,China Seas,,54670,SI-54670,3/7/2023,3/21/2023,,,3/21/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54674,,China Seas,,54674,SI-54674,3/9/2023,3/23/2023,,,3/23/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54682,,China Seas,,54682,SI-54682,3/9/2023,3/23/2023,,,3/23/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54694,,China Seas,,54694,SI-54694,3/10/2023,3/24/2023,,,3/24/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54696,,China Seas,,54696,SI-54696,3/10/2023,3/24/2023,,,3/24/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54697,,China Seas,,54697,SI-54697,3/10/2023,3/24/2023,,,3/24/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54698,,China Seas,,54698,SI-54698,3/10/2023,3/24/2023,,,3/24/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54699,,China Seas,,54699,SI-54699,3/10/2023,3/24/2023,,,3/24/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54720,,China Seas,,54720,SI-54720,3/13/2023,3/27/2023,,,3/27/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54738,,China Seas,,54738,SI-54738,3/15/2023,3/29/2023,,,3/29/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54739,,China Seas,,54739,SI-54739,3/15/2023,3/29/2023,,,3/29/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54770,,China Seas,,54770,SI-54770,3/20/2023,4/3/2023,,,4/3/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54772,,China Seas,,54772,SI-54772,3/20/2023,4/3/2023,,,4/3/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54773,,China Seas,,54773,SI-54773,3/21/2023,4/4/2023,,,4/4/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54775,,China Seas,,54775,SI-54775,3/21/2023,4/4/2023,,,4/4/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54784,,China Seas,,54784,SI-54784,3/22/2023,4/5/2023,,,4/5/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54790,,China Seas,,54790,SI-54790,3/22/2023,4/5/2023,,,4/5/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54791,,China Seas,,54791,SI-54791,3/23/2023,4/6/2023,,,4/6/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54808,,China Seas,,54808,SI-54808,3/27/2023,4/10/2023,,,4/10/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54889,,China Seas,,54889,SI-54889,4/5/2023,4/19/2023,,,4/19/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54911,,China Seas,,54911,SI-54911,4/6/2023,4/20/2023,,,4/20/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54924,,China Seas,,54924,SI-54924,4/7/2023,4/21/2023,,,4/21/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54936,,China Seas,,54936,SI-54936,4/10/2023,4/24/2023,,,4/24/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54953,,China Seas,,54953,SI-54953,4/12/2023,4/26/2023,,,4/26/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54954,,China Seas,,54954,SI-54954,4/12/2023,4/26/2023,,,4/26/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54975,,China Seas,,54975,SI-54975,4/14/2023,4/28/2023,,,4/28/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54993,,China Seas,,54993,SI-54993,4/17/2023,5/1/2023,,,5/1/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54994,,China Seas,,54994,SI-54994,4/17/2023,5/1/2023,,,5/1/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54996,,China Seas,,54996,SI-54996,4/17/2023,5/1/2023,,,5/1/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55010,,China Seas,,55010,SI-55010,4/19/2023,5/3/2023,,,5/3/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55020,,China Seas,,55020,SI-55020,4/20/2023,5/4/2023,,,5/4/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55030,,China Seas,,55030,SI-55030,4/21/2023,5/5/2023,,,5/5/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55041,,China Seas,,55041,SI-55041,4/24/2023,5/8/2023,,,5/8/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55042,,China Seas,,55042,SI-55042,4/24/2023,5/8/2023,,,5/8/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55050,,China Seas,,55050,SI-55050,4/25/2023,5/9/2023,,,5/9/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55059,,China Seas,,55059,SI-55059,4/26/2023,5/10/2023,,,5/10/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55060,,China Seas,,55060,SI-55060,4/26/2023,5/10/2023,,,5/10/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55077,,China Seas,,55077,SI-55077,4/28/2023,5/12/2023,,,5/12/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55078,,China Seas,,55078,SI-55078,4/28/2023,5/12/2023,,,5/12/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55091,,China Seas,,55091,SI-55091,4/30/2023,5/14/2023,,,5/14/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55113,,China Seas,,55113,SI-55113,5/4/2023,5/18/2023,,,5/18/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55140,,China Seas,,55140,SI-55140,5/9/2023,5/23/2023,,,5/23/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55151,,China Seas,,55151,SI-55151,5/10/2023,5/24/2023,,,5/24/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55152,,China Seas,,55152,SI-55152,5/10/2023,5/24/2023,,,5/24/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55153,,China Seas,,55153,SI-55153,5/10/2023,5/24/2023,,,5/24/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55163,,China Seas,,55163,SI-55163,5/11/2023,5/25/2023,,,5/25/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55164,,China Seas,,55164,SI-55164,5/11/2023,5/25/2023,,,5/25/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55172,,China Seas,,55172,SI-55172,5/12/2023,5/26/2023,,,5/26/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55190,,China Seas,,55190,SI-55190,5/18/2023,6/1/2023,,,6/1/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55194,,China Seas,,55194,SI-55194,5/18/2023,6/1/2023,,,6/1/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55202,,China Seas,,55202,SI-55202,5/20/2023,6/3/2023,,,6/3/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55203,,China Seas,,55203,SI-55203,5/20/2023,6/3/2023,,,6/3/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55204,,China Seas,,55204,SI-55204,5/20/2023,6/3/2023,,,6/3/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55211,,China Seas,,55211,SI-55211,5/22/2023,6/5/2023,,,6/5/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55212,,China Seas,,55212,SI-55212,5/22/2023,6/5/2023,,,6/5/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55213,,China Seas,,55213,SI-55213,5/22/2023,6/5/2023,,,6/5/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55214,,China Seas,,55214,SI-55214,5/22/2023,6/5/2023,,,6/5/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55219,,China Seas,,55219,SI-55219,5/23/2023,6/6/2023,,,6/6/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55231,,China Seas,,55231,SI-55231,5/24/2023,6/7/2023,,,6/7/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55250,,China Seas,,55250,SI-55250,5/26/2023,6/9/2023,,,6/9/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55263,,China Seas,,55263,SI-55263,5/29/2023,6/12/2023,,,6/12/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55273,,China Seas,,55273,SI-55273,5/30/2023,6/13/2023,,,6/13/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55288,,China Seas,,55288,SI-55288,5/31/2023,6/14/2023,,,6/14/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55294,,China Seas,,55294,SI-55294,6/1/2023,6/15/2023,,,6/15/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55295,,China Seas,,55295,SI-55295,6/1/2023,6/15/2023,,,6/15/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55304,,China Seas,,55304,SI-55304,6/1/2023,6/15/2023,,,6/15/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55332,,China Seas,,55332,SI-55332,6/6/2023,6/20/2023,,,6/20/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55334,,China Seas,,55334,SI-55334,6/6/2023,6/20/2023,,,6/20/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55346,,China Seas,,55346,SI-55346,6/7/2023,6/21/2023,,,6/21/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55350,,China Seas,,55350,SI-55350,6/8/2023,6/22/2023,,,6/22/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55352,,China Seas,,55352,SI-55352,6/8/2023,6/22/2023,,,6/22/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55353,,China Seas,,55353,SI-55353,6/8/2023,6/22/2023,,,6/22/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55365,,China Seas,,55365,SI-55365,6/9/2023,6/23/2023,,,6/23/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55366,,China Seas,,55366,SI-55366,6/9/2023,6/23/2023,,,6/23/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55375,,China Seas,,55375,SI-55375,6/12/2023,6/26/2023,,,6/26/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55376,,China Seas,,55376,SI-55376,6/12/2023,6/26/2023,,,6/26/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55378,,China Seas,,55378,SI-55378,6/12/2023,6/26/2023,,,6/26/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55384,,China Seas,,55384,SI-55384,6/13/2023,6/27/2023,,,6/27/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55409,,China Seas,,55409,SI-55409,6/16/2023,6/30/2023,,,6/30/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55410,,China Seas,,55410,SI-55410,6/16/2023,6/30/2023,,,6/30/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55422,,China Seas,,55422,SI-55422,6/19/2023,7/3/2023,,,7/3/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55430,,China Seas,,55430,SI-55430,6/21/2023,7/5/2023,,,7/5/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55438,,China Seas,,55438,SI-55438,6/22/2023,7/6/2023,,,7/6/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
55445,,China Seas,,55445,SI-55445,6/23/2023,7/7/2023,,,7/7/2023,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,1,,,1,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest
