ORDER_NUMBER,LINE_NUMBER,CUSTOMER_NAME,CUSTOMER_TYPE,PO_NUMBER,INVOICE_NUMBER,ORDER_CREATED_DATE,PRINTED_DATE,ESTIMATED_SHIP_DATE,ACTUAL_SHIP_DATE,INVOICE_DATE,ITEM_SKU,LINE_DESCRIPTION,MATERIAL,ORDER_STATUS,INVOICE_STATUS,QTY_ORDERED,QTY_PRINTED,QTY_TO_DELIVER,QTY_DELIVERED,QTY_INVOICED,ACT_UNIT_PRICE,ORDERED_SALES,PRODUCED_SALES,PRODUCED_COST,INVOICED_REVENUE,UOM,TOTAL_YARDS,YARDS_INVOICED,INK_USAGE,INK_TOTAL_COST,SHIPPING_TOTAL,TAX_TOTAL,AMOUNT_PAID,PAYMENT_STATUS,FLAGS,FLAGS_TEXT,PATTERN_WIDTH,PATTERN_HEIGHT,ORDER_TYPE,CORRECT_AMOUNT_PRINTED,PRINTED_WIDTH,PRINTED_HEIGHT,STORAGE_TYPE,CUT_OPTION,Source Data,Product Type,Memo Yield,Yield,Type Yards vs Fees,Act Print Date,Single Kit Order Number,All Kit Order Number,Kitted vs NOT Kitted,Schu Grounds,Category Customer MTO,Single Ground Price,Kit Ground Price,Kit Produced Income,Calc Yards Produced,Schu Ground Yards,Order-Line,Unit Price Ordered,Ground Direct No Print,Division,New Goods Flag,Holding to Invoice,Single Held to Invoice,New Goods,WIP,Machine Name,Manual Machine Name,Machine Name Combined
54189,,Quadrille Inc.,,54189,SI-54189,1/4/2023,1/18/2023,,,1/18/2023,2/26/1950P,2 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,Approved,39,39,,,39,20.25,789.75,,,789.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44944,,,NOT Kitted,,Fabric,0,0,0,39,,54189-,20.25,0,Screen Print,,DONE,DONE,Other,DONE,,,
54190,,Quadrille Inc.,,54190,SI-54190,1/4/2023,1/18/2023,,,1/18/2023,2/26/1950P,2 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,Approved,38,38,,,38,20.25,769.5,,,769.5,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44944,,,NOT Kitted,,Fabric,0,0,0,38,,54190-,20.25,0,Screen Print,,DONE,DONE,Other,DONE,,,
54195,,Quadrille Inc.,,54195,SI-54195,1/5/2023,1/19/2023,,,1/19/2023,6/10/2025P,6 Colors 10-25 Yards Printed,,Invoiced,Approved,25,25,,,25,26,650,,,650,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44945,,,NOT Kitted,,Fabric,0,0,0,25,,54195-,26,0,Screen Print,,DONE,DONE,Other,DONE,,,
54196,,Quadrille Inc.,,54196,SI-54196,1/5/2023,1/19/2023,,,1/19/2023,3/10/2025P,3 Colors 10-25 Yards Printed,,Invoiced,Approved,25,25,,,25,21.5,537.5,,,537.5,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44945,,,NOT Kitted,,Fabric,0,0,0,25,,54196-,21.5,0,Screen Print,,DONE,DONE,Other,DONE,,,
54197,,Quadrille Inc.,,54197,SI-54197,1/5/2023,1/19/2023,,,1/19/2023,3/10/2025P,3 Colors 10-25 Yards Printed,,Invoiced,Approved,24,24,,,24,21.5,516,,,516,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44945,,,NOT Kitted,,Fabric,0,0,0,24,,54197-,21.5,0,Screen Print,,DONE,DONE,Other,DONE,,,
54207,,Quadrille Inc.,,54207,SI-54207,1/6/2023,1/20/2023,,,1/20/2023,2/10/2025P,2 Colors 10-25 Yards Printed,,Invoiced,Approved,14,14,,,14,20.75,290.5,,,290.5,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44946,,,NOT Kitted,,Fabric,0,0,0,14,,54207-,20.75,0,Screen Print,,DONE,DONE,Other,DONE,,,
54211,,Quadrille Inc.,,54211,SI-54211,1/6/2023,1/20/2023,,,1/20/2023,11/26/1950P,11 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,Approved,50,50,,,50,40.5,2025,,,2025,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44946,,,NOT Kitted,,Fabric,0,0,0,50,,54211-,40.5,0,Screen Print,,DONE,DONE,Other,DONE,,,
54212,,Quadrille Inc.,,54212,SI-54212,1/6/2023,1/20/2023,,,1/20/2023,1/51-100P,1 Color 51-100 Yards Printed,,Invoiced,Approved,60,60,,,60,19,1140,,,1140,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44946,,,NOT Kitted,,Fabric,0,0,0,60,,54212-,19,0,Screen Print,,DONE,DONE,Other,DONE,,,
54220,,Quadrille Inc.,,54220,SI-54220,1/9/2023,1/23/2023,,,1/23/2023,W2/12-24P,Wall Paper 1 Color Min 6 Rolls 12-24,,Invoiced,Approved,15,15,,,15,17.25,258.75,,,258.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Paper,,1,Yards,44949,,,NOT Kitted,,Paper,0,0,0,15,,54220-,17.25,0,Screen Print,,DONE,DONE,Other,DONE,,,
54239,,Quadrille Inc.,,54239,SI-54239,1/11/2023,1/25/2023,,,1/25/2023,2/10/2025P,2 Colors 10-25 Yards Printed,,Invoiced,Approved,24,24,,,24,20.75,498,,,498,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44951,,,NOT Kitted,,Fabric,0,0,0,24,,54239-,20.75,0,Screen Print,,DONE,DONE,Other,DONE,,,
54240,,Quadrille Inc.,,54240,SI-54240,1/11/2023,1/25/2023,,,1/25/2023,W3/12-24P,Wall Paper 3 Color Min 6 Rolls 12-24,,Invoiced,Approved,18,18,,,18,23.75,427.5,,,427.5,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Paper,,1,Yards,44951,,,NOT Kitted,,Paper,0,0,0,18,,54240-,23.75,0,Screen Print,,DONE,DONE,Other,DONE,,,
54254,,Quadrille Inc.,,54254,SI-54254,1/12/2023,1/26/2023,,,1/26/2023,3/26/1950P,3 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,Approved,38,38,,,38,21,798,,,798,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44952,,,NOT Kitted,,Fabric,0,0,0,38,,54254-,21,0,Screen Print,,DONE,DONE,Other,DONE,,,
54281,,Quadrille Inc.,,54281,SI-54281,1/17/2023,1/31/2023,,,1/31/2023,2/10/2025P,2 Colors 10-25 Yards Printed,,Invoiced,Approved,25,25,,,25,20.75,518.75,,,518.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44957,,,NOT Kitted,,Fabric,0,0,0,25,,54281-,20.75,0,Screen Print,,DONE,DONE,Other,DONE,,,
54282,,Quadrille Inc.,,54282,SI-54282,1/17/2023,1/31/2023,,,1/31/2023,2/10/2025P,2 Colors 10-25 Yards Printed,,Invoiced,Approved,25,25,,,25,20.75,518.75,,,518.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44957,,,NOT Kitted,,Fabric,0,0,0,25,,54282-,20.75,0,Screen Print,,DONE,DONE,Other,DONE,,,
54283,,Quadrille Inc.,,54283,SI-54283,1/17/2023,1/31/2023,,,1/31/2023,10/51-100P,10 Colors 51-100 Yds Min 10 Yards Printe,,Invoiced,Approved,50,50,,,50,37,1850,,,1850,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44957,,,NOT Kitted,,Fabric,0,0,0,50,,54283-,37,0,Screen Print,,DONE,DONE,Other,DONE,,,
54289,,Quadrille Inc.,,54289,SI-54289,1/17/2023,1/31/2023,,,1/31/2023,5/10/2025P,5 Colors 10-25 Yards Printed,,Invoiced,Approved,24,24,,,24,24.5,588,,,588,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44957,,,NOT Kitted,,Fabric,0,0,0,24,,54289-,24.5,0,Screen Print,,DONE,DONE,Other,DONE,,,
54291,,Quadrille Inc.,,54291,SI-54291,1/18/2023,2/1/2023,,,2/1/2023,10/51-100P,10 Colors 51-100 Yds Min 10 Yards Printe,,Invoiced,Approved,25,25,,,25,37,925,,,925,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44958,,,NOT Kitted,,Fabric,0,0,0,25,,54291-,37,0,Screen Print,,DONE,DONE,Other,DONE,,,
54302,,Quadrille Inc.,,54302,SI-54302,1/18/2023,2/1/2023,,,2/1/2023,9/26/1950P,9 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,Approved,48,48,,,48,34.5,1656,,,1656,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44958,,,NOT Kitted,,Fabric,0,0,0,48,,54302-,34.5,0,Screen Print,,DONE,DONE,Other,DONE,,,
54307,,Quadrille Inc.,,54307,SI-54307,1/19/2023,2/2/2023,,,2/2/2023,1/51-100P,1 Color 51-100 Yards Printed,,Invoiced,Approved,72,72,,,72,19,1368,,,1368,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44959,,,NOT Kitted,,Fabric,0,0,0,72,,54307-,19,0,Screen Print,,DONE,DONE,Other,DONE,,,
54319,,Quadrille Inc.,,54319,SI-54319,1/20/2023,2/3/2023,,,2/3/2023,6/10/2025P,6 Colors 10-25 Yards Printed,,Invoiced,Approved,24,24,,,24,26,624,,,624,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44960,,,NOT Kitted,,Fabric,0,0,0,24,,54319-,26,0,Screen Print,,DONE,DONE,Other,DONE,,,
54334,,Quadrille Inc.,,54334,SI-54334,1/24/2023,2/7/2023,,,2/7/2023,W8/24-48P,Wall Paper 8 Color Min 10 Rolls 24-48,,Invoiced,Approved,24,24,,,24,29,696,,,696,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Paper,,1,Yards,44964,,,NOT Kitted,,Paper,0,0,0,24,,54334-,29,0,Screen Print,,DONE,DONE,Other,DONE,,,
54335,,Quadrille Inc.,,54335,SI-54335,1/24/2023,2/7/2023,,,2/7/2023,2/26/1950P,2 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,Approved,36,36,,,36,20.25,729,,,729,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44964,,,NOT Kitted,,Fabric,0,0,0,36,,54335-,20.25,0,Screen Print,,DONE,DONE,Other,DONE,,,
54341,,Quadrille Inc.,,54341,SI-54341,1/25/2023,2/8/2023,,,2/8/2023,2/51-100P,2 Colors 51-100 Yds Min 10 Yards Printed,,Invoiced,Approved,70,70,,,70,19.75,1382.5,,,1382.5,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Fabric,,1,Yards,44965,,,NOT Kitted,,Fabric,0,0,0,70,,54341-,19.75,0,Screen Print,,DONE,DONE,Other,DONE,,,
