ORDER_NUMBER,LINE_NUMBER,CUSTOMER_NAME,CUSTOMER_TYPE,PO_NUMBER,INVOICE_NUMBER,ORDER_CREATED_DATE,PRINTED_DATE,ESTIMATED_SHIP_DATE,ACTUAL_SHIP_DATE,INVOICE_DATE,ITEM_SKU,LINE_DESCRIPTION,MATERIAL,ORDER_STATUS,INVOICE_STATUS,QTY_ORDERED,QTY_PRINTED,QTY_TO_DELIVER,QTY_DELIVERED,QTY_INVOICED,ACT_UNIT_PRICE,ORDERED_SALES,PRODUCED_SALES,PRODUCED_COST,INVOICED_REVENUE,UOM,TOTAL_YARDS,YARDS_INVOICED,INK_USAGE,INK_TOTAL_COST,SHIPPING_TOTAL,TAX_TOTAL,AMOUNT_PAID,PAYMENT_STATUS,FLAGS,FLAGS_TEXT,PATTERN_WIDTH,PATTERN_HEIGHT,ORDER_TYPE,PRINTED_WIDTH,PRINTED_HEIGHT,CORRECT_AMOUNT_PRINTED,Source Data,STORAGE_TYPE,CUT_OPTION,Product Type,Type Yards vs Fees,Memo Yield,Yield,Material if Blank,Schu Grounds,Schu Ground Yards,Category Customer MTO,Single Kit Order Number,All Kit Order Number,Kitted Vs NOT Kitted,Single Ground Price,Kit Ground Price,Price NO Kitting,Kit Ordered Income,Qty Wasted,WIP,New Goods,Single Held to Invoice,Holding to Invoice,Number of Colors,Yards Written Rounded,Ground Direct No Print,Division,Order-Line,New Goods Flag,Machine Name,Single Yard Order Status,Yard Order Status
53418,,"Peter Fasano Ltd, LLC",,53418,SI-53418,9/14/2022,9/28/2022,,,9/28/2022,HLP,Packing Charges,,Invoiced,Approved,2,2,,,2,15,30,,,30,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Packing Charge,Fees,,1,"	--> Select Material",,,Packing Charge,,,NOT Kitted,0,0,15,0,0,DONE,Other,WIP,DONE,,2,0,Screen Print,53418-,,,,Invoiced
53418,,"Peter Fasano Ltd, LLC",,53418,SI-53418,9/14/2022,9/28/2022,,,9/28/2022,ADL4P,ARDLEY - FABRIC (COASTAL),,Invoiced,Approved,50,50,,,50,25.5,1275,,,1275,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,25.5,0,0,DONE,Other,DONE,DONE,,50,0,Screen Print,53418-,,,Invoiced,Invoiced
53419,,"Peter Fasano Ltd, LLC",,53419,SI-53419,9/14/2022,9/28/2022,,,9/28/2022,SL1001304,SHANGRI LA - FABRIC (BAYBERRY/HEMP),,Invoiced,Approved,24,24,,,24,24.5,588,,,588,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,24.5,0,0,DONE,Other,DONE,DONE,,24,0,Screen Print,53419-,,,Invoiced,Invoiced
53432,,"Peter Fasano Ltd, LLC",,53432,SI-53432,9/15/2022,9/29/2022,,,9/29/2022,ANK35-CP,ANKARA - FABRIC (SHADOW ON CUSTOM),,Invoiced,Approved,24,24,,,24,20,480,,,480,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,20,0,0,DONE,Other,DONE,DONE,,24,0,Screen Print,53432-,,,Invoiced,Invoiced
53439,,"Peter Fasano Ltd, LLC",,53439,SI-53439,9/16/2022,9/30/2022,,,9/30/2022,LHT4,LOCKHART - FABRIC (COASTAL),,Invoiced,Approved,50,50,,,50,31,1550,,,1550,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,31,0,0,DONE,Other,DONE,DONE,,50,0,Screen Print,53439-,,,Invoiced,Invoiced
53447,,"Peter Fasano Ltd, LLC",,53447,SI-53447,9/16/2022,9/30/2022,,,9/30/2022,SFY6A1,SAFIYE - FABRIC OUTDOOR (MINT),,Invoiced,Approved,15,15,,,15,21.5,322.5,,,322.5,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,21.5,0,0,DONE,Other,DONE,DONE,,15,0,Screen Print,53447-,,,Invoiced,Invoiced
53448,,"Peter Fasano Ltd, LLC",,53448,SI-53448,9/16/2022,9/30/2022,,,9/30/2022,SD25,SPATTER DASH - FABRIC (PARAKEET),,Invoiced,Approved,24,24,,,24,23,552,,,552,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,23,0,0,DONE,Other,DONE,DONE,,24,0,Screen Print,53448-,,,Invoiced,Invoiced
53449,,"Peter Fasano Ltd, LLC",,53449,SI-53449,9/16/2022,9/30/2022,,,9/30/2022,SFY3,SAFIYE - FABRIC (BAHAMA),,Invoiced,Approved,15,15,,,15,21.5,322.5,,,322.5,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,21.5,0,0,DONE,Other,DONE,DONE,,15,0,Screen Print,53449-,,,Invoiced,Invoiced
53458,,"Peter Fasano Ltd, LLC",,53458,SI-53458,9/19/2022,10/3/2022,,,10/3/2022,LHT4,LOCKHART - FABRIC (COASTAL),,Invoiced,Approved,24,24,,,24,31,744,,,744,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,31,0,0,DONE,Other,DONE,DONE,,24,0,Screen Print,53458-,,,Invoiced,Invoiced
53463,,"Peter Fasano Ltd, LLC",,53463,SI-53463,9/20/2022,10/4/2022,,,10/4/2022,TU1011305,TUPELO - FABRIC (ORCHID/HEMP),,Invoiced,Approved,19,19,,,19,20,380,,,380,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,20,0,0,DONE,Other,DONE,DONE,,19,0,Screen Print,53463-,,,Invoiced,Invoiced
53464,,"Peter Fasano Ltd, LLC",,53464,SI-53464,9/20/2022,10/4/2022,,,10/4/2022,BA1P,BASWA - FABRIC (FOG),,Invoiced,Approved,24,24,,,24,20.75,498,,,498,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,20.75,0,0,DONE,Other,DONE,DONE,,24,0,Screen Print,53464-,,,Invoiced,Invoiced
53465,,"Peter Fasano Ltd, LLC",,53465,SI-53465,9/20/2022,10/4/2022,,,10/4/2022,KL15P,KALAHARI - FABRIC (MINK),,Invoiced,Approved,24,24,,,24,21.5,516,,,516,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,21.5,0,0,DONE,Other,DONE,DONE,,24,0,Screen Print,53465-,,,Invoiced,Invoiced
53466,,"Peter Fasano Ltd, LLC",,53466,SI-53466,9/20/2022,10/4/2022,,,10/4/2022,PTD20,PINTADE - FABRIC (INDIGO/OYSTER),,Invoiced,Approved,24,24,,,24,20,480,,,480,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,20,0,0,DONE,Other,DONE,DONE,,24,0,Screen Print,53466-,,,Invoiced,Invoiced
53467,,"Peter Fasano Ltd, LLC",,53467,SI-53467,9/20/2022,10/4/2022,,,10/4/2022,KOR4P,KORI - FABRIC (BUFF),,Invoiced,Approved,15,15,,,15,19.25,288.75,,,288.75,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,19.25,0,0,DONE,Other,DONE,DONE,,15,0,Screen Print,53467-,,,Invoiced,Invoiced
53476,,"Peter Fasano Ltd, LLC",,53476,SI-53476,9/21/2022,10/5/2022,,,10/5/2022,HLV1A1P,HILLEVI - OUTDOOR FABRIC (GREEN),,Invoiced,Approved,15,15,,,15,20.75,311.25,,,311.25,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,20.75,0,0,DONE,Other,DONE,DONE,,15,0,Screen Print,53476-,,,Invoiced,Invoiced
53477,,"Peter Fasano Ltd, LLC",,53477,SI-53477,9/21/2022,10/5/2022,,,10/5/2022,FH1005208P,FIDDLEHEAD - FABRIC (SLATE GREEN/TAUPE),,Invoiced,Approved,50,50,,,50,20.25,1012.5,,,1012.5,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,20.25,0,0,DONE,Other,DONE,DONE,,50,0,Screen Print,53477-,,,Invoiced,Invoiced
53478,,"Peter Fasano Ltd, LLC",,53478,SI-53478,9/21/2022,10/5/2022,,,10/5/2022,DW1009102A1P,DOGWOOD - FABRTIC OUTDOOR (PEAR),,Invoiced,Approved,15,15,,,15,21.5,322.5,,,322.5,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,21.5,0,0,DONE,Other,DONE,DONE,,15,0,Screen Print,53478-,,,Invoiced,Invoiced
53479,,"Peter Fasano Ltd, LLC",,53479,SI-53479,9/21/2022,10/5/2022,,,10/5/2022,ML1,MAILE - FABRIC NATURAL,,Invoiced,Approved,24,24,,,24,20.75,498,,,498,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,20.75,0,0,DONE,Other,DONE,DONE,,24,0,Screen Print,53479-,,,Invoiced,Invoiced
53488,,"Peter Fasano Ltd, LLC",,53488,SI-53488,9/22/2022,10/6/2022,,,10/6/2022,BA1P,BASWA - FABRIC (FOG),,Invoiced,Approved,24,24,,,24,20,480,,,480,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,20,0,0,DONE,Other,DONE,DONE,,24,0,Screen Print,53488-,,,Invoiced,Invoiced
53490,,"Peter Fasano Ltd, LLC",,53490,SI-53490,9/22/2022,10/6/2022,,,10/6/2022,FH1005123P,FIDDLEHEAD - FABRIC (CORAL),,Invoiced,Approved,40,40,,,40,20.25,810,,,810,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,20.25,0,0,DONE,Other,DONE,DONE,,40,0,Screen Print,53490-,,,Invoiced,Invoiced
53497,,"Peter Fasano Ltd, LLC",,53497,SI-53497,9/23/2022,10/7/2022,,,10/7/2022,DW1009116P,DOGWOOD - FABRIC (HARVEST),,Invoiced,Approved,15,15,,,15,21.5,322.5,,,322.5,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,21.5,0,0,DONE,Other,DONE,DONE,,15,0,Screen Print,53497-,,,Invoiced,Invoiced
53498,,"Peter Fasano Ltd, LLC",,53498,SI-53498,9/23/2022,10/7/2022,,,10/7/2022,STR51,SINTRA - FABRIC (OTTER/SAND),,Invoiced,Approved,5,5,,,5,20.75,103.75,,,103.75,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,20.75,0,0,DONE,Other,DONE,DONE,,5,0,Screen Print,53498-,,,Invoiced,Invoiced
53499,,"Peter Fasano Ltd, LLC",,53499,SI-53499,9/23/2022,10/7/2022,,,10/7/2022,BNA51P,BINA - FABRIC (OTTER/SAND),,Invoiced,Approved,50,50,,,50,20.25,1012.5,,,1012.5,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,20.25,0,0,DONE,Other,DONE,DONE,,50,0,Screen Print,53499-,,,Invoiced,Invoiced
53504,,"Peter Fasano Ltd, LLC",,53504,SI-53504,9/26/2022,10/10/2022,,,10/10/2022,TAL4,TALIA - FABRIC (CAPRI BLUE),,Invoiced,Approved,24,24,,,24,20.75,498,,,498,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,20.75,0,0,DONE,Other,DONE,DONE,,24,0,Screen Print,53504-,,,Invoiced,Invoiced
53505,,"Peter Fasano Ltd, LLC",,53505,SI-53505,9/26/2022,10/10/2022,,,10/10/2022,TDE27,TIDES - FABRIC (SONIC BLUE),,Invoiced,Approved,15,15,,,15,20.75,311.25,,,311.25,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,20.75,0,0,DONE,Other,DONE,DONE,,15,0,Screen Print,53505-,,,Invoiced,Invoiced
53506,,"Peter Fasano Ltd, LLC",,53506,SI-53506,9/26/2022,10/10/2022,,,10/10/2022,70002,KINOMI - WALLPAPER (BLUE/GREEN),,Invoiced,Approved,75,75,,,75,23.25,1743.75,,,1743.75,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Paper,Yards,,1,"	--> Select Material",,,Paper,,,NOT Kitted,0,0,23.25,0,0,DONE,Other,DONE,DONE,5,75,0,Screen Print,53506-,,,Invoiced,Invoiced
53507,,"Peter Fasano Ltd, LLC",,53507,SI-53507,9/26/2022,10/10/2022,,,10/10/2022,FH1005175P,FIDDLEHEAD - FABRIC (OCEAN),,Invoiced,Approved,20,20,,,20,18.5,370,,,370,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,18.5,0,0,DONE,Other,DONE,DONE,,20,0,Screen Print,53507-,,,Invoiced,Invoiced
53508,,"Peter Fasano Ltd, LLC",,53508,SI-53508,9/26/2022,10/10/2022,,,10/10/2022,SL1001101,SHANGRI - LA - FABRIC (AQUA),,Invoiced,Approved,75,75,,,75,21.25,1593.75,,,1593.75,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,21.25,0,0,DONE,Other,DONE,DONE,,75,0,Screen Print,53508-,,,Invoiced,Invoiced
53518,,"Peter Fasano Ltd, LLC",,53518,SI-53518,9/27/2022,10/11/2022,,,10/11/2022,BA5P,BASWA - FABRIOC (SAFFRON),,Invoiced,Approved,50,50,,,50,21,1050,,,1050,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,21,0,0,DONE,Other,DONE,DONE,,50,0,Screen Print,53518-,,,Invoiced,Invoiced
53523,,"Peter Fasano Ltd, LLC",,53523,SI-53523,9/28/2022,10/12/2022,,,10/12/2022,AN31-CP,ANGELINA - FABRIC (CUSTOM ORANGE),,Invoiced,Approved,24,24,,,24,20.75,498,,,498,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,FASANO 2PLY,,,Fabric,,,NOT Kitted,0,0,20.75,0,0,DONE,Other,DONE,DONE,5,24,0,Screen Print,53523-,,,Invoiced,Invoiced
53529,,"Peter Fasano Ltd, LLC",,53529,SI-53529,9/28/2022,10/12/2022,,,10/12/2022,VKA61,VRISKA: FABRIC -  (PAPRIKA/SAND),,Invoiced,Approved,15,15,,,15,20.75,311.25,,,311.25,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,20.75,0,0,DONE,Other,DONE,DONE,,15,0,Screen Print,53529-,,,Invoiced,Invoiced
53530,,"Peter Fasano Ltd, LLC",,53530,SI-53530,9/28/2022,10/12/2022,,,10/12/2022,TWY12,TWIGGY - FABRIC (NOCTURNE),,Invoiced,Approved,24,24,,,24,20.75,498,,,498,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,20.75,0,0,DONE,Other,DONE,DONE,,24,0,Screen Print,53530-,,,Invoiced,Invoiced
53533,,"Peter Fasano Ltd, LLC",,53533,SI-53533,9/29/2022,10/13/2022,,,10/13/2022,SRG25,SERENGETI - FABRIC (PERIWINKLE),,Invoiced,Approved,50,50,,,50,26.5,1325,,,1325,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,26.5,0,0,DONE,Other,DONE,DONE,,50,0,Screen Print,53533-,,,Invoiced,Invoiced
53545,,"Peter Fasano Ltd, LLC",,53545,SI-53545,9/29/2022,10/13/2022,,,10/13/2022,KLI1-CP,KALI - CUSTOM - FABRIC (OTTER/SAND),,Invoiced,Approved,72,72,,,72,19,1368,,,1368,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,19,0,0,DONE,Other,DONE,DONE,,72,0,Screen Print,53545-,,,Invoiced,Invoiced
53546,,"Peter Fasano Ltd, LLC",,53546,SI-53546,9/29/2022,10/13/2022,,,10/13/2022,AG1023281P,ARGUS - FABRIC (TOAST),,Invoiced,Approved,24,24,,,24,21.5,516,,,516,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,21.5,0,0,DONE,Other,DONE,DONE,,24,0,Screen Print,53546-,,,Invoiced,Invoiced
53556,,"Peter Fasano Ltd, LLC",,53556,SI-53556,9/30/2022,10/14/2022,,,10/14/2022,ML1-C,MAILE - FABRIC (CUSTOM),,Invoiced,Approved,18,18,,,18,21.5,387,,,387,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,21.5,0,0,DONE,Other,DONE,DONE,,18,0,Screen Print,53556-,,,Invoiced,Invoiced
53557,,"Peter Fasano Ltd, LLC",,53557,SI-53557,9/30/2022,10/14/2022,,,10/14/2022,CWR27P,COWRIE SHELLS - FABRIC (TAUPE),,Invoiced,Approved,24,24,,,24,21.5,516,,,516,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,21.5,0,0,DONE,Other,DONE,DONE,,24,0,Screen Print,53557-,,,Invoiced,Invoiced
53558,,"Peter Fasano Ltd, LLC",,53558,SI-53558,9/30/2022,10/14/2022,,,10/14/2022,KU1P,KUSUM - FABRIC (ELI BLUE),,Invoiced,Approved,8,8,,,8,28,224,,,224,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,28,0,0,DONE,Other,DONE,DONE,,8,0,Screen Print,53558-,,,Invoiced,Invoiced
53578,,"Peter Fasano Ltd, LLC",,53578,SI-53578,10/4/2022,10/18/2022,,,10/18/2022,CTW1P,CHATSWORTH - FABRIC (SPRUCE),,Invoiced,Approved,50,50,,,50,34.5,1725,,,1725,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,34.5,0,0,DONE,Other,DONE,DONE,,50,0,Screen Print,53578-,,,Invoiced,Invoiced
53579,,"Peter Fasano Ltd, LLC",,53579,SI-53579,10/4/2022,10/18/2022,,,10/18/2022,ANK4P,ANKARA - FABRIC (OAT),,Invoiced,Approved,15,15,,,15,20,300,,,300,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,20,0,0,DONE,Other,DONE,DONE,,15,0,Screen Print,53579-,,,Invoiced,Invoiced
53580,,"Peter Fasano Ltd, LLC",,53580,SI-53580,10/4/2022,10/18/2022,,,10/18/2022,STG1,STRING THEORY - FABRIC (GOLD NEUTRAL),,Invoiced,Approved,24,24,,,24,23,552,,,552,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,23,0,0,DONE,Other,DONE,DONE,4,24,0,Screen Print,53580-,,,Invoiced,Invoiced
53590,,"Peter Fasano Ltd, LLC",,53590,SI-53590,10/5/2022,10/19/2022,,,10/19/2022,BT33A1P,BROMPTON - FABRIC OUTDOOR (BLOSSOM),,Invoiced,Approved,24,24,,,24,20.75,498,,,498,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,20.75,0,0,DONE,Other,DONE,DONE,,24,0,Screen Print,53590-,,,Invoiced,Invoiced
53604,,"Peter Fasano Ltd, LLC",,53604,SI-53604,10/6/2022,10/20/2022,,,10/20/2022,CWR27P,COWRIE SHELLS - FABRIC (TAUPE),,Invoiced,Approved,50,50,,,50,21,1050,,,1050,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,21,0,0,DONE,Other,DONE,DONE,,50,0,Screen Print,53604-,,,Invoiced,Invoiced
53620,,"Peter Fasano Ltd, LLC",,53620,SI-53620,10/7/2022,10/21/2022,,,10/21/2022,VKA40,VRISKA - FABRIC (CAMEL/OYSTER),,Invoiced,Approved,48,48,,,48,19.5,936,,,936,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,19.5,0,0,DONE,Other,DONE,DONE,,48,0,Screen Print,53620-,,,Invoiced,Invoiced
53621,,"Peter Fasano Ltd, LLC",,53621,SI-53621,10/7/2022,10/21/2022,,,10/21/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,6,6,,,6,2.95,17.7,,,17.7,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Shipping Fees,Fees,,1,"	--> Select Material",,,Shipping Fees,,,NOT Kitted,0,0,2.95,0,0,DONE,Other,WIP,DONE,,6,0,Screen Print,53621-,,,,Invoiced
53621,,"Peter Fasano Ltd, LLC",,53621,SI-53621,10/7/2022,10/21/2022,,,10/21/2022,HLP,Packing Charges,,Invoiced,Approved,2,2,,,2,15,30,,,30,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Packing Charge,Fees,,1,"	--> Select Material",,,Packing Charge,,,NOT Kitted,0,0,15,0,0,DONE,Other,WIP,DONE,,2,0,Screen Print,53621-,,,,Invoiced
53621,,"Peter Fasano Ltd, LLC",,53621,SI-53621,10/7/2022,10/21/2022,,,10/21/2022,SEA-02,SEAHAVEN - FABRIC (FRENCH BLUE),,Invoiced,Approved,138,138,,,138,10,1380,,,1380,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,10,0,0,DONE,Other,DONE,DONE,,138,0,Screen Print,53621-,,,Invoiced,Invoiced
53652,,"Peter Fasano Ltd, LLC",,53652,SI-53652,10/12/2022,10/26/2022,,,10/26/2022,ML3A1,MAILE - FABRIC OUTDOOR (PEONY),,Invoiced,Approved,10,10,,,10,20.75,207.5,,,207.5,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,20.75,0,0,DONE,Other,DONE,DONE,,10,0,Screen Print,53652-,,,Invoiced,Invoiced
53653,,"Peter Fasano Ltd, LLC",,53653,SI-53653,10/12/2022,10/26/2022,,,10/26/2022,LD25-CP,LEOPARDO - FABRIC (WEDGEWOOD/PERIWINKLE),,Invoiced,Approved,65,65,,,65,19.75,1283.75,,,1283.75,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,19.75,0,0,DONE,Other,DONE,DONE,,65,0,Screen Print,53653-,,,Invoiced,Invoiced
53654,,"Peter Fasano Ltd, LLC",,53654,SI-53654,10/12/2022,10/26/2022,,,10/26/2022,IGM20A1-CP,INDIAN GAMEBOARD - FABRIC OUTDOOR(GREEN),,Invoiced,Approved,25,25,,,25,20.75,518.75,,,518.75,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,20.75,0,0,DONE,Other,DONE,DONE,,25,0,Screen Print,53654-,,,Invoiced,Invoiced
53659,,"Peter Fasano Ltd, LLC",,53659,SI-53659,10/13/2022,10/27/2022,,,10/27/2022,TAL4,TALIA - FABRIC (CAPRI BLUE),,Invoiced,Approved,50,50,,,50,20.25,1012.5,,,1012.5,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,20.25,0,0,DONE,Other,DONE,DONE,,50,0,Screen Print,53659-,,,Invoiced,Invoiced
53664,,"Peter Fasano Ltd, LLC",,53664,SI-53664,10/13/2022,10/27/2022,,,10/27/2022,ML1,MAILE - FABRIC NATURAL,,Invoiced,Approved,24,24,,,24,20,480,,,480,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,--> Select Material,,,Fabric,,,NOT Kitted,0,0,20,0,0,DONE,Other,DONE,DONE,,24,0,Screen Print,53664-,,,Invoiced,Invoiced
53665,,"Peter Fasano Ltd, LLC",,53665,SI-53665,10/13/2022,10/27/2022,,,10/27/2022,FH1005104P,FIDDLEHEAD - FABRIC (BAYBERRY),,Invoiced,Approved,20,20,,,20,20.75,415,,,415,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,20.75,0,0,DONE,Other,DONE,DONE,,20,0,Screen Print,53665-,,,Invoiced,Invoiced
53666,,"Peter Fasano Ltd, LLC",,53666,SI-53666,10/13/2022,10/27/2022,,,10/27/2022,9605,MONTCLAIR STRIE - WALLPAPER (SAGE),,Invoiced,Approved,40,40,,,40,18.6,744,,,744,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Paper,Yards,,1,"	--> Select Material",,,Paper,,,NOT Kitted,0,0,18.6,0,0,DONE,Other,DONE,DONE,,40,0,Screen Print,53666-,,,Invoiced,Invoiced
53668,,"Peter Fasano Ltd, LLC",,53668,SI-53668,10/14/2022,10/28/2022,,,10/28/2022,CP3P,CAMPBELL - FABRIC (POWDER),,Invoiced,Approved,24,24,,,24,20.75,498,,,498,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,20.75,0,0,DONE,Other,DONE,DONE,,24,0,Screen Print,53668-,,,Invoiced,Invoiced
53678,,"Peter Fasano Ltd, LLC",,53678,SI-53678,10/14/2022,10/28/2022,,,10/28/2022,LYR13P,LABYRINTH - FABRC (SKYLIGHT),,Invoiced,Approved,49,49,,,49,20.25,992.25,,,992.25,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,"	--> Select Material",,,Fabric,,,NOT Kitted,0,0,20.25,0,0,DONE,Other,DONE,DONE,,49,0,Screen Print,53678-,,,Invoiced,Invoiced
53680,,"Peter Fasano Ltd, LLC",,53680,SI-53680,10/17/2022,10/31/2022,,,10/31/2022,INV29P,INVERNESS - FABRIC (FROST),,Invoiced,Approved,96,96,,,96,22,2112,,,2112,,,,,,,,,,,,,,Screen Print,,,,Everest,,,Fabric,Yards,,1,FASANO BOCONO,,,Fabric,,,NOT Kitted,0,0,22,0,0,DONE,Other,DONE,DONE,3,96,0,Screen Print,53680-,,,Invoiced,Invoiced
